,opeid,name,state,prog-length,school-type-num,dual-num-2014,dual-denom-2014,drate-2014,prate-2014,ethnic-code,program,dual-num-2013,dual-denom-2013,drate-2013,prate-2013,dual-num-2012,dual-denom-2012,drate-2012,prate-2012,school-type-label,non_default,community-schools
1714,3646,TEXAS WOMAN'S UNIVERSITY                                         ,TX,8,1,217,3985,5.4,A,5,D,211,3977,5.3,A,243,3736,6.5,A,public,,False
1718,3652,UNIVERSITY OF HOUSTON                                            ,TX,8,1,232,7807,2.9,P,5,D,409,7888,5.1,P,469,7472,6.2,P,public,,False
1720,3656,UNIVERSITY OF TEXAS AT ARLINGTON                                 ,TX,8,1,566,9173,6.1,A,5,D,554,8848,6.2,A,569,8290,6.8,A,public,,False
1721,3658,UNIVERSITY OF TEXAS AT AUSTIN                                    ,TX,8,1,204,8233,2.4,P,5,D,274,8197,3.3,P,301,8261,3.6,P,public,,False
1722,3659,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO         ,TX,8,1,17,864,1.9,P,3,D,14,832,1.6,P,20,811,2.4,P,public,,False
1723,3661,UNIVERSITY OF TEXAS AT EL PASO                                   ,TX,8,1,575,4991,11.5,A,3,D,525,4896,10.7,A,472,4617,10.2,A,public,,False
843,2293,LAKE SUPERIOR STATE UNIVERSITY                                   ,MI,8,1,47,684,6.8,A,5,D,65,749,8.6,A,76,754,10.0,A,public,,False
1689,3615,TEXAS STATE UNIVERSITY                                           ,TX,8,1,349,7661,4.5,A,5,D,507,8068,6.2,A,600,7299,8.2,A,public,,False
855,2314,SAGINAW VALLEY STATE UNIVERSITY                                  ,MI,8,1,206,2746,7.5,A,5,D,174,2783,6.2,A,200,2793,7.1,A,public,,False
1686,3612,UNIVERSITY OF HOUSTON - DOWNTOWN                                 ,TX,8,1,224,3456,6.4,A,3,D,379,3464,10.9,A,377,3158,11.9,A,public,,False
1681,3606,SAM HOUSTON STATE UNIVERSITY                                     ,TX,8,1,270,4608,5.8,A,5,D,333,4136,8.0,A,330,3817,8.6,A,public,,False
911,2396,ALCORN STATE UNIVERSITY                                          ,MS,8,1,261,1599,16.3,A,2,D,277,1554,17.8,A,229,1472,15.5,A,public,,False
910,2394,WINONA STATE UNIVERSITY                                          ,MN,8,1,92,2226,4.1,A,5,D,85,2161,3.9,A,88,2119,4.1,A,public,,False
906,2388,UNIVERSITY OF MINNESOTA  DULUTH                                  ,MN,8,1,72,2696,2.6,P,5,D,77,2744,2.8,P,74,2641,2.8,P,public,,False
1650,3565,TEXAS A&M UNIVERSITY - COMMERCE                                  ,TX,8,1,236,3193,7.3,A,5,D,250,2903,8.6,A,276,2719,10.1,A,public,,False
899,2377,ST. CLOUD STATE UNIVERSITY                                       ,MN,8,1,181,3844,4.7,A,5,D,172,4090,4.2,A,231,4234,5.4,A,public,,False
898,2375,SOUTHWEST MINNESOTA STATE UNIVERSITY                             ,MN,8,1,66,936,7.0,A,5,D,54,952,5.6,A,63,945,6.6,A,public,,False
893,2367,MINNESOTA STATE UNIVERSITY MOORHEAD                              ,MN,8,1,97,2022,4.7,A,5,D,121,2247,5.3,A,130,2183,5.9,A,public,,False
889,2360,"MINNESOTA STATE UNIVERSITY, MANKATO                              ",MN,8,1,186,3874,4.8,A,5,D,162,3879,4.1,A,172,3858,4.4,A,public,,False
842,2292,MICHIGAN TECHNOLOGICAL UNIVERSITY                                ,MI,8,1,25,1224,2.0,P,5,D,27,1346,2.0,P,51,1332,3.8,P,public,,False
1662,3581,LAMAR UNIVERSITY                                                 ,TX,8,1,282,4108,6.8,A,5,D,410,3923,10.4,A,400,3337,11.9,A,public,,False
1670,3592,MIDWESTERN STATE UNIVERSITY                                      ,TX,8,1,105,1504,6.9,A,5,D,115,1462,7.8,A,123,1481,8.3,A,public,,False
867,2330,WESTERN MICHIGAN UNIVERSITY                                      ,MI,8,1,380,6093,6.2,A,5,D,370,6204,5.9,A,367,5936,6.1,A,public,,False
1672,3594,UNIVERSITY OF NORTH TEXAS                                        ,TX,8,1,576,8562,6.7,A,5,D,691,8740,7.9,A,652,8571,7.6,A,public,,False
866,2329,WAYNE STATE UNIVERSITY                                           ,MI,8,1,566,7314,7.7,P,5,D,504,7970,6.3,P,727,8022,9.0,P,public,,False
1675,3599,UNIVERSITY OF TEXAS - RIO GRANDE VALLEY                          ,TX,8,1,188,3693,5.0,A,3,D,266,3615,7.3,A,356,3364,10.5,A,public,,False
864,2327,UNIVERSITY OF MICHIGAN - FLINT                                   ,MI,8,1,154,2419,6.3,A,5,D,135,2399,5.6,A,184,2346,7.8,A,public,,False
863,2326,UNIVERSITY OF MICHIGAN - DEARBORN                                ,MI,8,1,115,2048,5.6,A,5,D,94,2026,4.6,A,115,1999,5.7,A,public,,False
862,2325,UNIVERSITY OF MICHIGAN - ANN ARBOR                               ,MI,8,1,83,6208,1.3,P,5,D,77,6101,1.2,P,98,5996,1.6,P,public,,False
872,2336,BEMIDJI STATE UNIVERSITY                                         ,MN,8,1,81,1495,5.4,A,5,D,101,1569,6.4,A,87,1522,5.7,A,public,,False
1882,3917,UNIVERSITY OF WISCONSIN - EAU CLAIRE                             ,WI,8,1,61,2498,2.4,A,5,D,68,2499,2.7,A,64,2307,2.7,A,public,,False
1727,3665,WEST TEXAS A&M UNIVERSITY                                        ,TX,8,1,184,2013,9.1,A,5,D,195,1976,9.8,A,201,1868,10.7,A,public,,False
1734,3675,UNIVERSITY OF UTAH                                               ,UT,8,1,180,5541,3.2,P,5,D,194,5752,3.3,P,171,5218,3.2,P,public,,False
1805,3771,CENTRAL WASHINGTON UNIVERSITY                                    ,WA,8,1,186,3036,6.1,A,5,D,180,3005,5.9,A,194,2908,6.6,A,public,,False
1808,3775,EASTERN WASHINGTON UNIVERSITY                                    ,WA,8,1,168,3216,5.2,A,5,D,154,3089,4.9,A,156,2944,5.2,A,public,,False
1829,3798,UNIVERSITY OF WASHINGTON - SEATTLE                               ,WA,8,1,245,8999,2.7,P,5,D,223,8705,2.5,P,239,8648,2.7,P,public,,False
1831,3800,WASHINGTON STATE UNIVERSITY                                      ,WA,8,1,242,6167,3.9,P,5,D,203,6103,3.3,P,200,5883,3.3,P,public,,False
1833,3802,WESTERN WASHINGTON UNIVERSITY                                    ,WA,8,1,75,2979,2.5,A,5,D,61,2880,2.1,A,84,2809,2.9,A,public,,False
1840,3810,CONCORD UNIVERSITY                                               ,WV,8,1,122,830,14.6,A,5,D,120,800,15.0,A,129,731,17.6,A,public,,False
1842,3812,FAIRMONT STATE UNIVERSITY                                        ,WV,8,1,199,1492,13.3,A,5,D,217,1527,14.2,A,229,1605,14.2,A,public,,False
1799,3765,NORFOLK STATE UNIVERSITY                                         ,VA,8,1,322,2378,13.5,A,2,D,323,2555,12.6,A,318,2209,14.3,A,public,,False
1844,3815,MARSHALL UNIVERSITY                                              ,WV,8,1,328,3220,10.1,P,5,D,302,3153,9.5,P,380,3283,11.5,P,public,,False
1850,3823,WEST LIBERTY UNIVERSITY                                          ,WV,8,1,69,765,9.0,A,5,D,74,697,10.6,A,84,803,10.4,A,public,,False
1851,3826,WEST VIRGINIA STATE UNIVERSITY                                   ,WV,8,1,143,770,18.5,P,2,D,125,809,15.4,P,151,905,16.6,P,public,,False
1852,3827,WEST VIRGINIA UNIVERSITY                                         ,WV,8,1,585,7017,8.3,P,5,D,537,7193,7.4,P,615,7215,8.5,P,public,,False
828,2268,GRAND VALLEY STATE UNIVERSITY                                    ,MI,8,1,247,6032,4.0,A,5,D,205,6080,3.3,A,229,5820,3.9,A,public,,False
1876,3895,UNIVERSITY OF WISCONSIN - MADISON                                ,WI,8,1,88,5735,1.5,P,5,D,70,5821,1.2,P,89,5911,1.5,P,public,,False
1877,3896,UNIVERSITY OF WISCONSIN - MILWAUKEE                              ,WI,8,1,558,7629,7.3,A,5,D,495,7859,6.2,A,436,7736,5.6,A,public,,False
1879,3899,UNIVERSITY OF WISCONSIN - GREEN BAY                              ,WI,8,1,84,1787,4.7,A,5,D,87,1791,4.8,A,59,1663,3.5,A,public,,False
1849,3822,SHEPHERD UNIVERSITY                                              ,WV,8,1,102,1140,8.9,A,5,D,107,1121,9.5,A,78,1014,7.6,A,public,,False
841,2290,MICHIGAN STATE UNIVERSITY                                        ,MI,8,1,294,8387,3.5,P,5,D,305,8369,3.6,P,341,8392,4.0,P,public,,False
1798,3764,VIRGINIA STATE UNIVERSITY                                        ,VA,8,1,396,2245,17.6,A,2,D,318,2156,14.7,A,281,1859,15.1,A,public,,False
1790,3749,GEORGE MASON UNIVERSITY                                          ,VA,8,1,122,6032,2.0,A,5,D,128,5965,2.1,A,90,5513,1.6,A,public,,False
1735,3677,UTAH STATE UNIVERSITY                                            ,UT,8,1,271,5044,5.3,P,5,D,292,5214,5.6,P,231,4552,5.0,P,public,,False
1736,3678,SOUTHERN UTAH UNIVERSITY                                         ,UT,8,1,97,1635,5.9,A,5,D,93,1665,5.5,A,103,1596,6.4,A,public,,False
1738,3680,WEBER STATE UNIVERSITY                                           ,UT,8,1,299,4084,7.3,A,5,D,269,4132,6.5,A,216,3686,5.8,A,public,,False
1741,3683,CASTLETON UNIVERSITY                                             ,VT,8,1,61,672,9.0,A,5,D,51,641,7.9,A,49,649,7.5,A,public,,False
1746,3688,JOHNSON STATE COLLEGE                                            ,VT,8,1,62,619,10.0,A,5,D,76,656,11.5,A,81,690,11.7,A,public,,False
1747,3689,LYNDON STATE COLLEGE                                             ,VT,8,1,46,494,9.3,A,5,D,50,448,11.1,A,90,526,17.1,A,public,,False
1753,3696,UNIVERSITY OF VERMONT AND STATE AGRICULTURAL COLLEGE             ,VT,8,1,84,2580,3.2,P,5,D,75,2541,2.9,P,98,2611,3.7,P,public,,False
1755,3698,VERMONT TECHNICAL COLLEGE                                        ,VT,8,1,26,598,4.3,P,5,D,24,603,3.9,P,33,596,5.5,P,public,,False
1792,3754,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY                ,VA,8,1,65,4523,1.4,P,5,D,76,4539,1.6,P,99,4541,2.1,P,public,,False
1759,3705,COLLEGE OF WILLIAM & MARY                                        ,VA,8,1,12,1139,1.0,P,5,D,10,1168,0.8,P,8,1196,0.6,P,public,,False
1769,3719,LONGWOOD UNIVERSITY                                              ,VA,8,1,38,942,4.0,A,5,D,30,959,3.1,A,35,876,3.9,A,public,,False
1771,3721,JAMES MADISON UNIVERSITY                                         ,VA,8,1,57,2819,2.0,A,5,D,60,2847,2.1,A,63,2695,2.3,A,public,,False
1776,3728,OLD DOMINION UNIVERSITY                                          ,VA,8,1,347,5528,6.2,P,5,D,245,5108,4.7,P,269,5212,5.1,P,public,,False
1777,3732,RADFORD UNIVERSITY                                               ,VA,8,1,98,2166,4.5,A,5,D,100,2233,4.4,A,92,2180,4.2,A,public,,False
1780,3735,VIRGINIA COMMONWEALTH UNIVERSITY                                 ,VA,8,1,267,6565,4.0,P,5,D,234,6493,3.6,P,286,6275,4.5,P,public,,False
1787,3745,UNIVERSITY OF VIRGINIA                                           ,VA,8,1,37,2742,1.3,P,5,D,27,2877,0.9,P,47,2743,1.7,P,public,,False
1788,3746,UNIVERSITY OF MARY WASHINGTON                                    ,VA,8,1,28,952,2.9,A,5,D,17,880,1.9,A,19,813,2.3,A,public,,False
1760,3706,CHRISTOPHER NEWPORT UNIVERSITY                                   ,VA,8,1,31,971,3.1,A,5,D,21,932,2.2,A,29,890,3.2,A,public,,False
0,1002,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY                     ,AL,8,1,332,1753,18.9,A,2,D,300,1812,16.5,A,326,1895,17.2,A,public,,False
2578,9509,CHARLES A. JONES CAREER AND EDUCATION CENTER                     ,CA,11,1,15,115,13.0,A,5,D,11,113,9.7,A,5,46,10.8,A,public,,False
2424,8269,HILLYARD TECHNICAL CENTER                                        ,MO,11,1,7,60,11.6,A,5,D,5,53,9.4,B,4,45,8.8,B,public,,False
